Entity,Day,COVID-19 doses (daily)
Malaysia,2023-04-28,859
Malaysia,2023-04-29,414
Malaysia,2023-04-30,513
Malaysia,2023-05-01,110
Malaysia,2023-05-02,285
Malaysia,2023-05-03,387
Malaysia,2023-05-04,176
Malaysia,2023-05-05,660
Malaysia,2023-05-06,235
Malaysia,2023-05-07,259
Malaysia,2023-05-08,516
Malaysia,2023-05-09,670
Malaysia,2023-05-10,526
Malaysia,2023-05-11,672
Malaysia,2023-05-12,526
Malaysia,2023-05-13,372
Malaysia,2023-05-16,369
Malaysia,2023-05-17,366
Malaysia,2023-05-18,420
Malaysia,2023-05-19,455
Malaysia,2023-05-20,329
Malaysia,2023-05-21,195
Malaysia,2023-05-22,258
Malaysia,2023-05-23,520
Malaysia,2023-05-24,307
Malaysia,2023-05-25,589
Malaysia,2023-05-26,446
Malaysia,2023-05-27,236
Malaysia,2023-05-28,363
Malaysia,2023-05-29,297
Malaysia,2023-05-30,300
Malaysia,2023-05-31,397
Malaysia,2023-06-01,295
Malaysia,2023-06-02,299
Malaysia,2023-06-03,768
Malaysia,2023-06-04,171
Malaysia,2023-06-05,40
Malaysia,2023-06-06,172
Malaysia,2023-06-07,299
Malaysia,2023-06-08,243
Malaysia,2023-06-09,199
Malaysia,2023-06-10,141
Malaysia,2023-06-11,114
Malaysia,2023-06-12,159
Malaysia,2023-06-13,221
Malaysia,2023-06-14,219
Malaysia,2023-06-15,175
Malaysia,2023-06-16,274
Malaysia,2023-06-17,143
Malaysia,2023-06-18,107
Malaysia,2023-06-19,175
Malaysia,2023-06-20,198
Malaysia,2023-06-21,150
Malaysia,2023-06-22,178
Malaysia,2023-06-23,318
Malaysia,2023-06-24,137
Malaysia,2023-06-25,127
Malaysia,2023-06-26,118
Malaysia,2023-06-27,189
Malaysia,2023-06-28,152
Malaysia,2023-06-29,10
Malaysia,2023-06-30,216
Malaysia,2023-07-01,57
Malaysia,2023-07-02,105
Malaysia,2023-07-03,262
Malaysia,2023-07-09,82
Malaysia,2023-07-10,140
Malaysia,2023-07-11,139
Malaysia,2023-07-12,187
Malaysia,2023-07-13,87
Malaysia,2023-07-14,89
Malaysia,2023-07-15,25
Malaysia,2023-07-16,25
Malaysia,2023-07-17,256
Malaysia,2023-07-18,85
Malaysia,2023-07-19,34
Malaysia,2023-07-20,91
Malaysia,2023-07-21,116
Malaysia,2023-07-22,23
Malaysia,2023-07-23,40
Malaysia,2023-07-24,93
Malaysia,2023-07-25,88
Malaysia,2023-07-26,146
Malaysia,2023-07-27,110
Malaysia,2023-07-28,196
Malaysia,2023-07-29,43
Malaysia,2023-07-30,74
Malaysia,2023-07-31,93
Malaysia,2023-08-01,55
Malaysia,2023-08-02,58
Malaysia,2023-08-03,66
Malaysia,2023-08-04,98
Malaysia,2023-08-05,32
Malaysia,2023-08-06,21
Malaysia,2023-08-07,85
Malaysia,2023-08-08,79
Malaysia,2023-08-09,94
Malaysia,2023-08-10,108
Malaysia,2023-08-11,156
Malaysia,2023-08-12,37
Malaysia,2023-08-13,59
Malaysia,2023-08-14,58
Malaysia,2023-08-15,76
Malaysia,2023-08-16,100
Malaysia,2023-08-17,136
Malaysia,2023-08-18,159
Malaysia,2023-08-19,47
Malaysia,2023-08-20,42
Malaysia,2023-08-21,71
Malaysia,2023-08-22,83
Malaysia,2023-08-23,70
Malaysia,2023-08-24,93
Malaysia,2023-08-25,136
Malaysia,2023-08-26,72
Malaysia,2023-08-27,65
Malaysia,2023-08-28,87
Malaysia,2023-08-29,94
Malaysia,2023-08-30,119
Malaysia,2023-08-31,56
Malaysia,2023-09-01,129
Malaysia,2023-09-02,61
Malaysia,2023-09-03,64
Malaysia,2023-09-04,63
Malaysia,2023-09-05,155
Malaysia,2023-09-06,119
Malaysia,2023-09-07,172
Malaysia,2023-09-08,163
Malaysia,2023-09-09,52
Malaysia,2023-09-10,71
Malaysia,2023-09-11,90
Malaysia,2023-09-12,96
Malaysia,2023-09-13,89
Malaysia,2023-09-14,145
Malaysia,2023-09-15,149
Malaysia,2023-09-16,42
Malaysia,2023-09-17,52
Malaysia,2023-09-18,88
Malaysia,2023-09-19,89
Malaysia,2023-09-20,87
Malaysia,2023-09-21,86
Malaysia,2023-09-22,166
Malaysia,2023-09-23,87
Malaysia,2023-09-24,92
Malaysia,2023-09-25,101
Malaysia,2023-09-26,218
Malaysia,2023-09-27,141
Malaysia,2023-09-28,37
Malaysia,2023-09-29,144
Malaysia,2023-09-30,59
Malaysia,2023-10-01,55
Malaysia,2023-10-02,126
Malaysia,2023-10-03,107
Malaysia,2023-10-04,109
Malaysia,2023-10-05,141
Malaysia,2023-10-06,191
Malaysia,2023-10-07,101
Malaysia,2023-10-08,56
Malaysia,2023-10-09,89
Malaysia,2023-10-10,87
Malaysia,2023-10-11,82
Malaysia,2023-10-12,161
Malaysia,2023-10-13,183
Malaysia,2023-10-14,45
Malaysia,2023-10-15,73
Malaysia,2023-10-16,215
Malaysia,2023-10-17,129
Malaysia,2023-10-18,109
Malaysia,2023-10-19,155
Malaysia,2023-10-20,171
Malaysia,2023-10-21,68
Malaysia,2023-10-22,108
Malaysia,2023-10-23,128
Malaysia,2023-10-24,89
Malaysia,2023-10-25,66
Malaysia,2023-10-26,86
Malaysia,2023-10-27,94
Malaysia,2023-10-28,47
Malaysia,2023-10-29,43
Malaysia,2023-10-30,67
Malaysia,2023-10-31,72
Malaysia,2023-11-01,37
Malaysia,2023-11-02,53
Malaysia,2023-11-03,59
Malaysia,2023-11-04,35
Malaysia,2023-11-05,19
Malaysia,2023-11-06,33
Malaysia,2023-11-07,38
Malaysia,2023-11-08,43
Malaysia,2023-11-09,59
Malaysia,2023-11-10,54
Malaysia,2023-11-11,29
Malaysia,2023-11-12,8
Malaysia,2023-11-13,39
Malaysia,2023-11-14,36
Malaysia,2023-11-15,32
Malaysia,2023-11-16,53
Malaysia,2023-11-17,78
Malaysia,2023-11-18,20
Malaysia,2023-11-19,40
Malaysia,2023-11-20,42
Malaysia,2023-11-21,38
Malaysia,2023-11-22,34
Malaysia,2023-11-23,57
Malaysia,2023-11-24,63
Malaysia,2023-11-25,24
Malaysia,2023-11-26,37
Malaysia,2023-11-27,32
Malaysia,2023-11-28,48
Malaysia,2023-11-29,32
Malaysia,2023-11-30,78
Malaysia,2023-12-01,68
Malaysia,2023-12-02,17
Malaysia,2023-12-03,24
Malaysia,2023-12-04,32
Malaysia,2023-12-05,34
Malaysia,2023-12-06,41
Malaysia,2023-12-07,44
Malaysia,2023-12-08,53
Malaysia,2023-12-09,33
Malaysia,2023-12-10,36
Malaysia,2023-12-11,60
Malaysia,2023-12-12,49
Malaysia,2023-12-13,48
Malaysia,2023-12-14,61
Malaysia,2023-12-15,145
Malaysia,2023-12-16,65
Malaysia,2023-12-17,13
Malaysia,2023-12-18,57
Malaysia,2023-12-19,80
Malaysia,2023-12-20,72
Malaysia,2023-12-21,163
Malaysia,2023-12-22,196
Malaysia,2023-12-23,52
Malaysia,2023-12-24,76
Malaysia,2023-12-25,7
Malaysia,2023-12-26,232
Malaysia,2023-12-27,205
Malaysia,2023-12-28,254
Malaysia,2023-12-29,400
Malaysia,2023-12-30,86
Malaysia,2023-12-31,124
Malaysia,2024-01-01,73
Malaysia,2024-01-02,177
Malaysia,2024-01-03,168
Malaysia,2024-01-04,226
Malaysia,2024-01-05,292
Malaysia,2024-01-06,79
Malaysia,2024-01-07,75
Malaysia,2024-01-08,108
Malaysia,2024-01-09,168
Malaysia,2024-01-10,131
Malaysia,2024-01-11,178
Malaysia,2024-01-12,209
Malaysia,2024-01-13,40
Malaysia,2024-01-14,55
Malaysia,2024-01-15,90
Malaysia,2024-01-16,95
Malaysia,2024-01-17,87
Malaysia,2024-01-18,107
Malaysia,2024-01-19,150
Malaysia,2024-01-20,45
Malaysia,2024-01-21,61
Malaysia,2024-01-22,95
Malaysia,2024-01-23,78
Malaysia,2024-01-24,107
Malaysia,2024-01-25,84
Malaysia,2024-01-26,113
Malaysia,2024-01-27,37
Malaysia,2024-01-28,61
Malaysia,2024-01-29,93
Malaysia,2024-01-30,97
Malaysia,2024-01-31,93
Malaysia,2024-02-01,112
Malaysia,2024-02-02,148
Malaysia,2024-02-03,20
Malaysia,2024-02-04,40
Malaysia,2024-02-05,71
Malaysia,2024-02-06,87
Malaysia,2024-02-07,55
Malaysia,2024-02-08,75
Malaysia,2024-02-09,94
Malaysia,2024-02-10,7
Malaysia,2024-02-11,2
Malaysia,2024-02-12,12
Malaysia,2024-02-13,54
Malaysia,2024-02-14,58
Malaysia,2024-02-15,108
Malaysia,2024-02-16,124
Malaysia,2024-02-17,38
Malaysia,2024-02-18,60
Malaysia,2024-02-19,149
Malaysia,2024-02-20,154
Malaysia,2024-02-21,103
Malaysia,2024-02-22,159
Malaysia,2024-02-23,151
Malaysia,2024-02-24,21
Malaysia,2024-02-25,48
Malaysia,2024-02-26,81
Malaysia,2024-02-27,77
Malaysia,2024-02-28,82
Malaysia,2024-02-29,82
Malaysia,2024-03-01,94
Malaysia,2024-03-02,20
Malaysia,2024-03-03,65
Malaysia,2024-03-04,34
Malaysia,2024-03-05,78
Malaysia,2024-03-06,63
Malaysia,2024-03-07,69
Malaysia,2024-03-08,94
Malaysia,2024-03-09,25
Malaysia,2024-03-10,36
Malaysia,2024-03-11,49
Malaysia,2024-03-12,33
Malaysia,2024-03-13,58
Malaysia,2024-03-14,63
Malaysia,2024-03-15,57
Malaysia,2024-03-16,35
Malaysia,2024-03-17,39
Malaysia,2024-03-18,45
Malaysia,2024-03-19,36
Malaysia,2024-03-20,43
Malaysia,2024-03-21,54
Malaysia,2024-03-22,69
Malaysia,2024-03-23,15
Malaysia,2024-03-24,22
Malaysia,2024-03-25,57
Malaysia,2024-03-26,35
Malaysia,2024-03-27,43
Malaysia,2024-03-28,44
Malaysia,2024-03-29,43
Malaysia,2024-03-30,8
Malaysia,2024-03-31,35
Malaysia,2024-04-01,45
Malaysia,2024-04-02,37
Malaysia,2024-04-03,37
Malaysia,2024-04-04,57
Malaysia,2024-04-05,65
Malaysia,2024-04-06,10
Malaysia,2024-04-07,20
Malaysia,2024-04-08,34
Malaysia,2024-04-09,13
Malaysia,2024-04-10,4
Malaysia,2024-04-11,1
Malaysia,2024-04-12,7
Malaysia,2024-04-13,2
Malaysia,2024-04-14,22
Malaysia,2024-04-15,29
Malaysia,2024-04-16,40
Malaysia,2024-04-17,38
Malaysia,2024-04-18,68
Malaysia,2024-04-19,54
Malaysia,2024-04-20,22
Malaysia,2024-04-21,16
Malaysia,2024-04-22,47
Malaysia,2024-04-23,30
Malaysia,2024-04-24,22
Malaysia,2024-04-25,33
Malaysia,2024-04-26,55
Malaysia,2024-04-27,12
Malaysia,2024-04-28,14
Malaysia,2024-04-29,39
Malaysia,2024-04-30,41
Malaysia,2024-05-01,1
Malaysia,2024-05-02,35
Malaysia,2024-05-03,38
Malaysia,2024-05-04,5
Malaysia,2024-05-05,18
Malaysia,2024-05-06,31
Malaysia,2024-05-07,30
Malaysia,2024-05-08,41
Malaysia,2024-05-09,24
Malaysia,2024-05-10,30
Malaysia,2024-05-11,8
Malaysia,2024-05-12,14
Malaysia,2024-05-13,26
Malaysia,2024-05-14,14
Malaysia,2024-05-15,22
Malaysia,2024-05-16,21
Malaysia,2024-05-17,43
Malaysia,2024-05-18,8
Malaysia,2024-05-19,17
Malaysia,2024-05-20,19
Malaysia,2024-05-21,31
Malaysia,2024-05-22,4
Malaysia,2024-05-23,30
Malaysia,2024-05-24,28
Malaysia,2024-05-25,4
Malaysia,2024-05-26,17
Malaysia,2024-05-27,31
Malaysia,2024-05-28,24
Malaysia,2024-05-29,24
Malaysia,2024-05-30,20
Malaysia,2024-05-31,24
Malaysia,2024-06-01,8
Malaysia,2024-06-02,12
Malaysia,2024-06-03,2
Malaysia,2024-06-04,15
Malaysia,2024-06-05,29
Malaysia,2024-06-06,29
Malaysia,2024-06-07,28
Malaysia,2024-06-08,4
Malaysia,2024-06-09,11
Malaysia,2024-06-10,18
Malaysia,2024-06-11,25
Malaysia,2024-06-12,26
Malaysia,2024-06-13,22
Malaysia,2024-06-14,33
Malaysia,2024-06-15,4
Malaysia,2024-06-19,24
Malaysia,2024-06-20,18
Malaysia,2024-06-21,29
Malaysia,2024-06-22,1
Malaysia,2024-06-23,22
Malaysia,2024-06-24,15
Malaysia,2024-06-27,37
Malaysia,2024-06-28,25
Malaysia,2024-06-29,1
Malaysia,2024-06-30,15
Malaysia,2024-07-01,21
Malaysia,2024-07-02,20
Malaysia,2024-07-03,21
Malaysia,2024-07-04,260
Malaysia,2024-07-05,38
Malaysia,2024-07-06,2
Malaysia,2024-07-07,2
Malaysia,2024-07-08,24
Malaysia,2024-07-09,23
Malaysia,2024-07-12,24
Malaysia,2024-07-13,4
Malaysia,2024-07-14,10
Malaysia,2024-07-15,22
Malaysia,2024-07-16,19
Malaysia,2024-07-17,14
Malaysia,2024-07-18,13
Malaysia,2024-07-19,26
Malaysia,2024-07-20,5
Malaysia,2024-07-21,9
Malaysia,2024-07-22,9
Malaysia,2024-07-23,24
Malaysia,2024-07-24,40
Malaysia,2024-07-25,45
Malaysia,2024-07-26,27
Malaysia,2024-07-27,3
Malaysia,2024-07-28,11
Malaysia,2024-07-29,24
Malaysia,2024-07-30,10
Malaysia,2024-07-31,25
Malaysia,2024-08-01,11
Malaysia,2024-08-02,19
Malaysia,2024-08-03,3
Malaysia,2024-08-04,12
Malaysia,2024-08-05,17
Malaysia,2024-08-06,16
Malaysia,2024-08-07,12
Malaysia,2024-08-08,21
Malaysia,2024-08-09,23
Malaysia,2024-08-10,3
Malaysia,2024-08-11,3
Maldives,2021-02-03,698
Maldives,2021-02-04,1626
Maldives,2021-02-05,1065
Maldives,2021-02-06,2585
Maldives,2021-02-07,2898
Maldives,2021-02-08,3182
Maldives,2021-02-09,3317
Maldives,2021-02-10,3910
Maldives,2021-02-11,5166
Maldives,2021-02-12,2040
Maldives,2021-02-13,5739
Maldives,2021-02-14,5485
Maldives,2021-02-15,5226
Maldives,2021-02-16,6230
Maldives,2021-02-17,6171
Maldives,2021-02-18,7830
Maldives,2021-02-21,5004
Maldives,2021-02-22,5146
Maldives,2021-02-23,4951
Maldives,2021-02-24,5755
Maldives,2021-02-25,7446
Maldives,2021-02-26,1108
Maldives,2021-02-27,6073
Maldives,2021-02-28,5923
Maldives,2021-03-01,5700
Maldives,2021-03-02,6550
Maldives,2021-03-03,5759
Maldives,2021-03-04,7700
Maldives,2021-03-05,1703
Maldives,2021-03-06,6941
Maldives,2021-03-07,5875
Maldives,2021-03-08,6170
Maldives,2021-03-09,7862
Maldives,2021-03-10,9781
Maldives,2021-03-11,11474
Maldives,2021-03-12,1506
Maldives,2021-03-13,9770
Maldives,2021-03-14,7908
Maldives,2021-03-15,6597
Maldives,2021-03-16,1775
Maldives,2021-03-17,1366
Maldives,2021-03-18,1745
Maldives,2021-03-19,449
Maldives,2021-03-20,599
Maldives,2021-03-21,267
Maldives,2021-03-22,1856
Maldives,2021-03-23,2202
Maldives,2021-03-24,2009
Maldives,2021-03-25,2444
Maldives,2021-03-26,273
Maldives,2021-03-27,2434
Maldives,2021-03-28,2045
Maldives,2021-03-29,1700
Maldives,2021-03-30,1807
Maldives,2021-03-31,2034
Maldives,2021-04-01,3057
Maldives,2021-04-02,354
Maldives,2021-04-03,4343
Maldives,2021-04-04,5163
Maldives,2021-04-05,6259
Maldives,2021-04-06,6940
Maldives,2021-04-07,7022
Maldives,2021-04-08,9332
Maldives,2021-04-09,2740
Maldives,2021-04-10,827
Maldives,2021-04-15,8301
Maldives,2021-04-16,1310
Maldives,2021-04-17,6169
Maldives,2021-04-18,8133
Maldives,2021-04-19,7658
Maldives,2021-04-20,7056
Maldives,2021-04-21,7378
Maldives,2021-04-22,8948
Maldives,2021-04-23,2292
Maldives,2021-04-24,7153
Maldives,2021-04-25,7090
Maldives,2021-04-26,6838
Maldives,2021-04-27,4803
Maldives,2021-04-28,5709
Maldives,2021-04-29,5285
Maldives,2021-05-02,6583
Maldives,2021-05-03,6503
Maldives,2021-05-04,6289
Maldives,2021-05-05,4845
Maldives,2021-05-06,3458
Maldives,2021-05-07,1603
Maldives,2021-05-08,2961
Maldives,2021-05-09,3444
Maldives,2021-05-10,2676
Maldives,2021-05-11,3075
Maldives,2021-05-12,1573
Maldives,2021-05-13,616
Maldives,2021-05-14,760
Maldives,2021-05-15,1951
Maldives,2021-05-16,2821
Maldives,2021-05-17,2893
Maldives,2021-05-18,2228
Maldives,2021-05-19,2111
Maldives,2021-05-22,2505
Maldives,2021-05-23,2653
Maldives,2021-05-24,2235
Maldives,2021-05-25,2641
Maldives,2021-05-26,1455
Maldives,2021-05-27,1858
Maldives,2021-05-28,341
Maldives,2021-05-29,1590
Maldives,2021-05-30,1680
Maldives,2021-05-31,1611
Maldives,2021-06-01,1378
Maldives,2021-06-02,1645
Maldives,2021-06-03,1401
Maldives,2021-06-04,288
Maldives,2021-06-05,1375
Maldives,2021-06-06,1421
Maldives,2021-06-07,1409
Maldives,2021-06-08,1370
Maldives,2021-06-09,1212
Maldives,2021-06-10,992
Maldives,2021-06-13,884
Maldives,2021-06-14,912
Maldives,2021-06-15,1164
Maldives,2021-06-16,1079
Maldives,2021-06-17,789
Maldives,2021-06-20,784
Maldives,2021-06-21,954
Maldives,2021-06-22,876
Maldives,2021-06-23,1008
Maldives,2021-06-24,1053
Maldives,2021-06-25,300
Maldives,2021-06-26,1151
Maldives,2021-06-27,1288
Maldives,2021-06-28,948
Maldives,2021-06-29,841
Maldives,2021-06-30,667
Maldives,2021-07-01,914
Maldives,2021-07-02,314
Maldives,2021-07-03,668
Maldives,2021-07-04,2563
Maldives,2021-07-05,5133
Maldives,2021-07-06,6674
Maldives,2021-07-07,6914
Maldives,2021-07-08,6882
Maldives,2021-07-09,1289
Maldives,2021-07-12,7377
Maldives,2021-07-13,4805
Maldives,2021-07-14,4738
Maldives,2021-07-15,4446
Maldives,2021-07-16,699
Maldives,2021-07-17,2865
Maldives,2021-07-22,454
Maldives,2021-07-23,303
Maldives,2021-07-24,312
Maldives,2021-07-27,617
Maldives,2021-07-28,1010
Maldives,2021-07-31,4277
Maldives,2021-08-01,4166
Maldives,2021-08-02,4889
Maldives,2021-08-03,4799
Maldives,2021-08-04,3124
Maldives,2021-08-07,2777
Maldives,2021-08-08,2752
Maldives,2021-08-09,2830
Maldives,2021-08-10,11301
Maldives,2021-08-11,2198
Maldives,2021-08-12,2706
Maldives,2021-08-13,537
Maldives,2021-08-14,1783
Maldives,2021-08-15,6068
Maldives,2021-08-16,5682
Maldives,2021-08-17,3196
Maldives,2021-08-18,3317
Maldives,2021-08-19,5189
Maldives,2021-08-20,873
Maldives,2021-08-21,3960
Maldives,2021-08-22,5140
Maldives,2021-08-23,4329
Maldives,2021-08-24,3112
Maldives,2021-08-25,1244
Maldives,2021-08-26,1773
Maldives,2021-08-27,268
Maldives,2021-08-28,1109
Maldives,2021-08-29,746
Maldives,2021-08-30,856
Maldives,2021-08-31,1154
Maldives,2021-09-04,483
Maldives,2021-09-05,696
Maldives,2021-09-06,1867
Maldives,2021-09-07,2817
Maldives,2021-09-08,2885
Maldives,2021-09-09,4276
Maldives,2021-09-10,1265
Maldives,2021-09-11,4528
Maldives,2021-09-12,2949
Maldives,2021-09-13,2431
Maldives,2021-09-14,2739
Maldives,2021-09-15,2940
Maldives,2021-09-16,1751
Maldives,2021-09-17,312
Maldives,2021-09-18,1392
Maldives,2021-09-21,1289
Maldives,2021-09-24,134
Maldives,2021-09-25,789
Maldives,2021-09-30,1283
Maldives,2021-10-03,772
Maldives,2021-10-04,1026
Maldives,2021-10-05,904
Maldives,2021-10-06,1088
Maldives,2021-10-09,886
Maldives,2021-10-10,859
Maldives,2021-10-11,988
Maldives,2021-10-12,1173
Maldives,2021-10-13,854
Maldives,2021-10-14,1421
Maldives,2021-10-17,440
Maldives,2021-10-20,546
Maldives,2021-10-21,733
Maldives,2021-10-24,445
Maldives,2021-10-25,568
Maldives,2021-10-26,588
Maldives,2021-10-31,461
Maldives,2021-11-01,474
Maldives,2021-11-02,628
Maldives,2021-11-09,462
Maldives,2021-11-10,497
Maldives,2021-11-15,277
Maldives,2021-11-16,5654
Maldives,2021-11-17,522
Maldives,2021-11-18,754
Maldives,2021-11-22,808
Maldives,2021-11-23,930
Maldives,2021-11-28,1093
Maldives,2021-12-01,827
Maldives,2021-12-02,1555
Maldives,2021-12-05,655
Maldives,2021-12-06,833
Maldives,2021-12-07,981
Maldives,2021-12-12,831
Maldives,2021-12-13,725
Maldives,2021-12-14,639
Maldives,2021-12-15,686
Maldives,2021-12-16,659
Maldives,2021-12-19,363
Maldives,2021-12-20,452
Maldives,2021-12-27,1105
Maldives,2021-12-28,697
Maldives,2021-12-29,479
Maldives,2022-01-05,315
Maldives,2022-01-06,367
Maldives,2022-01-09,400
Maldives,2022-01-10,488
Maldives,2022-01-16,2657
Maldives,2022-01-17,2745
Maldives,2022-01-23,3473
Maldives,2022-01-24,3258
Maldives,2022-01-25,3437
Maldives,2022-01-26,3614
Maldives,2022-01-30,2734
Maldives,2022-01-31,3149
Maldives,2022-02-01,2630
Maldives,2022-02-02,3844
Maldives,2022-02-06,3828
Maldives,2022-02-07,3780
Maldives,2022-02-08,3044
Maldives,2022-02-09,3143
Maldives,2022-02-10,3160
Maldives,2022-02-13,2011
Maldives,2022-02-22,1571
Maldives,2022-02-23,1368
Maldives,2022-02-24,1929
Maldives,2022-02-27,1823
Maldives,2022-02-28,2150
Maldives,2022-03-01,1352
Maldives,2022-03-02,1412
Maldives,2022-03-03,1035
Maldives,2022-03-06,1321
Maldives,2022-03-07,891
Maldives,2022-03-08,694
Maldives,2022-03-09,787
Maldives,2022-03-10,1683
Malta,2021-01-18,1297
Malta,2021-01-19,1274
Malta,2021-01-20,1040
Malta,2021-01-21,1215
Malta,2021-01-22,1236
Malta,2021-01-23,1163
Malta,2021-01-24,1051
Malta,2021-01-25,1191
Malta,2021-01-26,1199
Malta,2021-01-27,1141
Malta,2021-01-28,1168
Malta,2021-01-29,1142
Malta,2021-01-30,1025
Malta,2021-01-31,912
Malta,2021-02-01,1243
Malta,2021-02-02,1250
Malta,2021-02-03,1381
Malta,2021-02-04,1844
Malta,2021-02-05,2199
Malta,2021-02-06,1910
Malta,2021-02-07,1671
Malta,2021-02-08,2028
Malta,2021-02-09,2052
Malta,2021-02-10,1261
Malta,2021-02-11,1746
Malta,2021-02-12,2130
Malta,2021-02-13,1701
Malta,2021-02-14,1466
Malta,2021-02-15,2006
Malta,2021-02-16,2062
Malta,2021-02-17,1974
Malta,2021-02-18,2019
Malta,2021-02-19,2357
Malta,2021-02-20,1249
Malta,2021-02-21,1111
Malta,2021-02-22,1915
Malta,2021-02-23,2445
Malta,2021-02-24,2783
Malta,2021-02-25,2082
Malta,2021-02-26,2515
Malta,2021-02-27,1808
Malta,2021-02-28,1657
Malta,2021-03-01,2259
Malta,2021-03-02,2246
Malta,2021-03-03,2725
Malta,2021-03-04,3092
Malta,2021-03-05,2860
Malta,2021-03-06,3093
Malta,2021-03-07,1965
Malta,2021-03-08,3912
Malta,2021-03-09,3640
Malta,2021-03-10,3555
Malta,2021-03-11,4287
Malta,2021-03-12,3863
Malta,2021-03-13,2952
Malta,2021-03-14,2293
Malta,2021-03-15,3911
Malta,2021-03-16,4584
Malta,2021-03-17,3010
Malta,2021-03-18,4393
Malta,2021-03-19,2067
Malta,2021-03-20,2838
Malta,2021-03-21,2765
Malta,2021-03-22,4963
Malta,2021-03-23,4781
Malta,2021-03-24,4582
Malta,2021-03-25,5844
Malta,2021-03-26,5769
Malta,2021-03-27,4739
Malta,2021-03-28,3975
Malta,2021-03-29,5524
Malta,2021-03-30,5605
Malta,2021-03-31,5667
Malta,2021-04-01,6170
Malta,2021-04-02,5512
Malta,2021-04-03,3401
Malta,2021-04-04,3234
Malta,2021-04-05,3461
Malta,2021-04-06,3859
Malta,2021-04-07,4586
Malta,2021-04-08,4729
Malta,2021-04-09,5471
Malta,2021-04-10,3178
Malta,2021-04-11,3734
Malta,2021-04-12,4682
Malta,2021-04-13,5485
Malta,2021-04-14,4387
Malta,2021-04-15,5386
Malta,2021-04-16,5105
Malta,2021-04-17,4878
Malta,2021-04-18,1875
Malta,2021-04-19,6325
Malta,2021-04-20,5956
Malta,2021-04-21,6790
Malta,2021-04-22,6007
Malta,2021-04-23,6042
Malta,2021-04-24,3923
Malta,2021-04-25,1720
Malta,2021-04-26,5427
Malta,2021-04-27,4618
Malta,2021-04-28,3610
Malta,2021-04-29,4504
Malta,2021-04-30,4410
Malta,2021-05-01,3879
Malta,2021-05-02,2182
Malta,2021-05-03,5042
Malta,2021-05-04,5470
Malta,2021-05-05,7008
Malta,2021-05-06,6473
Malta,2021-05-07,6718
Malta,2021-05-08,3366
Malta,2021-05-09,3965
Malta,2021-05-10,6809
Malta,2021-05-11,6169
Malta,2021-05-12,7189
Malta,2021-05-13,6803
Malta,2021-05-14,7711
Malta,2021-05-15,6183
Malta,2021-05-16,3510
Malta,2021-05-17,6183
Malta,2021-05-18,7146
Malta,2021-05-19,8176
Malta,2021-05-20,7881
Malta,2021-05-21,7504
Malta,2021-05-22,7614
Malta,2021-05-23,5646
Malta,2021-05-24,8102
Malta,2021-05-25,7947
Malta,2021-05-26,8202
Malta,2021-05-27,6374
Malta,2021-05-28,4212
Malta,2021-05-29,2902
Malta,2021-05-30,3448
Malta,2021-05-31,4332
Malta,2021-06-01,8598
Malta,2021-06-02,6047
Malta,2021-06-03,6539
Malta,2021-06-04,5459
Malta,2021-06-05,4857
Malta,2021-06-06,2320
Malta,2021-06-07,4506
Malta,2021-06-08,6398
Malta,2021-06-09,5795
Malta,2021-06-10,5743
Malta,2021-06-11,5950
Malta,2021-06-12,4954
Malta,2021-06-13,2347
Malta,2021-06-14,6567
Malta,2021-06-15,7959
Malta,2021-06-16,5834
Malta,2021-06-17,6235
Malta,2021-06-18,5572
Malta,2021-06-19,4170
Malta,2021-06-20,2891
Malta,2021-06-21,2711
Malta,2021-06-22,4613
Malta,2021-06-23,4670
Malta,2021-06-24,5922
Malta,2021-06-25,3760
Malta,2021-06-26,2594
Malta,2021-06-27,1644
Malta,2021-06-28,4839
Malta,2021-06-29,5371
Malta,2021-06-30,5900
Malta,2021-07-01,4255
Malta,2021-07-02,4524
Malta,2021-07-03,3193
Malta,2021-07-04,2293
Malta,2021-07-05,4900
Malta,2021-07-06,2657
Malta,2021-07-07,4277
Malta,2021-07-08,3322
Malta,2021-07-09,3748
Malta,2021-07-10,1924
Malta,2021-07-11,1005
Malta,2021-07-12,2274
Malta,2021-07-13,2842
Malta,2021-07-14,3474
Malta,2021-07-15,2971
Malta,2021-07-16,2997
Malta,2021-07-17,1884
Malta,2021-07-18,1044
Malta,2021-07-19,3763
Malta,2021-07-20,2377
Malta,2021-07-21,3253
Malta,2021-07-22,2991
Malta,2021-07-23,5634
Malta,2021-07-24,1351
Malta,2021-07-25,809
Malta,2021-07-26,2362
Malta,2021-07-27,3758
Malta,2021-07-28,905
Malta,2021-07-29,4109
Malta,2021-07-30,2597
Malta,2021-07-31,1566
Malta,2021-08-01,599
Malta,2021-08-02,2415
Malta,2021-08-03,2585
Malta,2021-08-04,2414
Malta,2021-08-05,2665
Malta,2021-08-06,2729
Malta,2021-08-07,1025
Malta,2021-08-08,657
Malta,2021-08-09,2274
Malta,2021-08-10,1755
Malta,2021-08-11,1834
Malta,2021-08-12,1830
Malta,2021-08-13,1383
Malta,2021-08-14,643
Malta,2021-08-15,103
Malta,2021-08-16,1286
Malta,2021-08-17,1179
Malta,2021-08-18,1098
Malta,2021-08-19,1248
Malta,2021-08-20,1293
